,Strategy_Return,BuyHold_Return,Strategy_Cumulative,BuyHold_Cumulative
3222,-0.0026339200694653897,-0.0026339200694653897,0.8366182558128501,0.8366182558128501
3223,-0.004210012227946702,-0.004210012227946702,0.8330960827257545,0.8330960827257545
3224,0.007720117982471297,0.007720117982471297,0.839527682775132,0.839527682775132
3225,-0.01141320176599292,-0.01141320176599292,0.829945983943483,0.829945983943483
3226,0.022932111812868472,0.022932111812868472,0.848978398045916,0.848978398045916
3227,-0.0005671325470838484,-0.0005671325470838484,0.8484969147646131,0.8484969147646131
3228,0.007012867044272841,0.007012867044272841,0.854447310815333,0.854447310815333
3229,0.012647838739545447,0.012647838739545447,0.8652542226139636,0.8652542226139636
3230,0.003640985484474335,0.003640985484474335,0.8684046006788811,0.8684046006788811
3231,0.0038794321593838,0.0038794321593838,0.8717735174141117,0.8717735174141117
3232,-0.0018318268869130794,-0.0018318268869130794,0.8701765792456138,0.8701765792456138
3233,-0.015788222826177645,-0.015788222826177645,0.856438037514363,0.856438037514363
3234,-0.00727980952621643,-0.00727980952621643,0.8502033317302519,0.8502033317302519
3235,0.018629117499697534,0.018629117499697534,0.8660418694956891,0.8660418694956891
3236,0.011998495622915772,0.011998495622915772,0.8764330690760949,0.8764330690760949
3237,-0.001073161389579469,-0.001073161389579469,0.8754925149458117,0.8754925149458117
3238,0.0003746662157060321,0.0003746662157060321,0.8758205324132654,0.8758205324132654
3239,0.010990397771531102,0.010990397771531102,0.8854461484409614,0.8854461484409614
3240,0.002297716532322358,0.002297716532322358,0.8874806526947153,0.8874806526947153
3241,-0.01254683003353041,-0.01254683003353041,0.8763455837873081,0.8763455837873081
3242,0.014703563648265305,0.014703563648265305,0.889230986856401,0.889230986856401
3243,0.010627650326882288,0.010627650326882288,0.8986814228445393,0.8986814228445393
3244,0.01455713580045881,0.01455713580045881,0.9117636503582368,0.9117636503582368
3245,-0.010629352143648019,-0.010629352143648019,0.9020721934468011,0.9020721934468011
3246,-0.006111218353531123,-0.006111218353531123,0.8965594333019989,0.8965594333019989
3247,0.013078610594748241,0.013078610594748241,0.9082851850052039,0.9082851850052039
